OBJECTID,FIPS,COUNTY,STATE,POP2020,SQMI,Id,Country code,ENRICH_FID,Aggregation method,Population to polygon size rating for the country,Apportionment confidence for the country,Has data,2021 Education,2021 Avg: Education,2021 Index: Education,2021 Health Care,2021 Index: Health Care,2021 Avg: Health Care,2021 HH Operations,2021 Avg: HH Operations,2021 Index: HH Operations,2021 Total Crime Aggregate,2021 Personal Crime Aggregate,2021 Murder Aggregate,2021 Rape Aggregate,2021 Robbery Aggregate,2021 Assault Aggregate,2021 Property Crime Aggregate,2021 Burglary Aggregate,2021 Larceny Aggregate,2021 Motor Vehicle Theft Aggregate,2021 Total Crime Index,2021 Personal Crime Index,2021 Murder Index,2021 Rape Index,2021 Robbery Index,2021 Assault Index,2021 Property Crime Index,2021 Burglary Index,2021 Larceny Index,2021 Motor Vehicle Theft Index,Invalid1,Invalid2
229,06073010110,San Diego County,CA,7959,0.84000000,28,US,229,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3091992.00000000,1404.17000000,81.00000000,8888777.00000000,65.00000000,4036.68000000,3600442.00000000,1635.08000000,74.00000000,587561.00000000,875673.00000000,745478.00000000,1037649.00000000,389042.00000000,1043639.00000000,539306.00000000,583918.00000000,390952.00000000,1578627.00000000,75.00000000,112.00000000,95.00000000,133.00000000,50.00000000,134.00000000,69.00000000,75.00000000,50.00000000,202.00000000,,
230,06073010111,San Diego County,CA,3115,0.23000000,29,US,230,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,876263.00000000,1132.12000000,66.00000000,2665876.00000000,55.00000000,3444.28000000,1101799.00000000,1423.51000000,64.00000000,413310.00000000,727755.00000000,535800.00000000,764355.00000000,466650.00000000,828460.00000000,363075.00000000,337000.00000000,293140.00000000,943695.00000000,134.00000000,235.00000000,173.00000000,247.00000000,151.00000000,268.00000000,117.00000000,109.00000000,95.00000000,305.00000000,,
231,06073010112,San Diego County,CA,4693,0.31000000,30,US,231,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1411738.00000000,1039.57000000,60.00000000,4557419.00000000,54.00000000,3355.98000000,1668469.00000000,1228.62000000,56.00000000,367243.00000000,592181.00000000,491334.00000000,694307.00000000,302910.00000000,691874.00000000,330399.00000000,325660.00000000,214345.00000000,1230270.00000000,79.00000000,127.00000000,106.00000000,149.00000000,65.00000000,149.00000000,71.00000000,70.00000000,46.00000000,264.00000000,,
232,06073010300,San Diego County,CA,4522,0.43000000,31,US,232,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2344596.00000000,1553.74000000,90.00000000,7396380.00000000,79.00000000,4901.51000000,2821478.00000000,1869.77000000,85.00000000,284269.00000000,382192.00000000,136792.00000000,208780.00000000,310525.00000000,445816.00000000,268594.00000000,295222.00000000,204564.00000000,706616.00000000,64.00000000,86.00000000,31.00000000,47.00000000,70.00000000,100.00000000,60.00000000,66.00000000,46.00000000,159.00000000,,
233,06073010401,San Diego County,CA,2513,0.16000000,32,US,233,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1170221.00000000,1500.28000000,87.00000000,3062890.00000000,63.00000000,3926.78000000,1211028.00000000,1552.60000000,70.00000000,192577.00000000,325130.00000000,142557.00000000,50020.00000000,475190.00000000,315126.00000000,170068.00000000,212585.00000000,100040.00000000,640256.00000000,77.00000000,130.00000000,57.00000000,20.00000000,190.00000000,126.00000000,68.00000000,85.00000000,40.00000000,256.00000000,,
234,06073010402,San Diego County,CA,5725,0.27000000,33,US,234,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2135828.00000000,1167.12000000,68.00000000,7051945.00000000,62.00000000,3853.52000000,2600213.00000000,1420.88000000,64.00000000,383527.00000000,726511.00000000,241831.00000000,526940.00000000,453372.00000000,874965.00000000,327159.00000000,401544.00000000,232628.00000000,907340.00000000,68.00000000,128.00000000,43.00000000,93.00000000,80.00000000,154.00000000,58.00000000,71.00000000,41.00000000,160.00000000,,
235,06073010501,San Diego County,CA,1452,0.17000000,34,US,235,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1199360.00000000,2188.61000000,127.00000000,3037814.00000000,89.00000000,5543.46000000,1199151.00000000,2188.23000000,99.00000000,73632.00000000,77880.00000000,24072.00000000,42480.00000000,84960.00000000,82128.00000000,72216.00000000,72216.00000000,67968.00000000,106200.00000000,52.00000000,55.00000000,17.00000000,30.00000000,60.00000000,58.00000000,51.00000000,51.00000000,48.00000000,75.00000000,,
236,06073010502,San Diego County,CA,6181,0.41000000,35,US,236,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2562669.00000000,1245.83000000,72.00000000,8145202.00000000,63.00000000,3959.75000000,3000089.00000000,1458.48000000,66.00000000,459633.00000000,578559.00000000,162803.00000000,387128.00000000,309728.00000000,723602.00000000,439921.00000000,380118.00000000,406974.00000000,808858.00000000,77.00000000,97.00000000,27.00000000,65.00000000,52.00000000,121.00000000,74.00000000,64.00000000,68.00000000,135.00000000,,
237,06073010601,San Diego County,CA,2193,1.88000000,36,US,237,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3213393.00000000,3618.69000000,210.00000000,10679210.00000000,193.00000000,12026.14000000,3924052.00000000,4418.98000000,200.00000000,150202.00000000,64993.00000000,16199.00000000,142750.00000000,12351.00000000,74932.00000000,163210.00000000,78780.00000000,203257.00000000,21267.00000000,69.00000000,30.00000000,7.00000000,66.00000000,6.00000000,35.00000000,75.00000000,36.00000000,94.00000000,10.00000000,,
238,06073010800,San Diego County,CA,2447,0.26000000,37,US,238,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3216257.00000000,3003.04000000,174.00000000,11274580.00000000,169.00000000,10527.15000000,4052823.00000000,3784.15000000,171.00000000,132224.00000000,57013.00000000,11654.00000000,71911.00000000,56702.00000000,54512.00000000,145852.00000000,108510.00000000,160413.00000000,103832.00000000,55.00000000,24.00000000,5.00000000,30.00000000,24.00000000,23.00000000,61.00000000,45.00000000,67.00000000,43.00000000,,
239,06073010900,San Diego County,CA,1764,0.49000000,38,US,239,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2531542.00000000,3516.03000000,204.00000000,8413185.00000000,187.00000000,11684.98000000,3091406.00000000,4293.62000000,194.00000000,98127.00000000,24872.00000000,6972.00000000,17714.00000000,26850.00000000,25861.00000000,110093.00000000,81030.00000000,124507.00000000,60300.00000000,56.00000000,14.00000000,4.00000000,10.00000000,15.00000000,15.00000000,63.00000000,46.00000000,71.00000000,35.00000000,,
240,06073011000,San Diego County,CA,2874,0.34000000,39,US,240,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,4151461.00000000,3130.82000000,181.00000000,12488125.00000000,151.00000000,9417.89000000,4653809.00000000,3509.66000000,159.00000000,178796.00000000,34056.00000000,8514.00000000,102454.00000000,5676.00000000,33488.00000000,203345.00000000,97767.00000000,246910.00000000,78185.00000000,63.00000000,12.00000000,3.00000000,36.00000000,2.00000000,12.00000000,72.00000000,34.00000000,87.00000000,28.00000000,,
241,06073011100,San Diego County,CA,3892,0.35000000,40,US,241,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,4784687.00000000,2854.83000000,165.00000000,15722764.00000000,150.00000000,9381.12000000,5820317.00000000,3472.74000000,157.00000000,177342.00000000,76101.00000000,13421.00000000,146150.00000000,45668.00000000,78768.00000000,192637.00000000,171013.00000000,196890.00000000,186566.00000000,46.00000000,20.00000000,3.00000000,38.00000000,12.00000000,20.00000000,50.00000000,44.00000000,51.00000000,48.00000000,,
242,06073011300,San Diego County,CA,6911,3.86000000,41,US,242,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,107823.00000000,3171.26000000,184.00000000,277808.00000000,131.00000000,8170.82000000,116855.00000000,3436.91000000,155.00000000,191772.00000000,232866.00000000,54792.00000000,1719099.00000000,82188.00000000,47943.00000000,184923.00000000,116433.00000000,184923.00000000,267111.00000000,28.00000000,34.00000000,8.00000000,251.00000000,12.00000000,7.00000000,27.00000000,17.00000000,27.00000000,39.00000000,,
243,06073011601,San Diego County,CA,6123,0.28000000,42,US,243,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1487374.00000000,885.34000000,51.00000000,4511151.00000000,43.00000000,2685.21000000,1849939.00000000,1101.15000000,50.00000000,488917.00000000,596156.00000000,326357.00000000,489067.00000000,737147.00000000,562983.00000000,470543.00000000,331059.00000000,378545.00000000,1429021.00000000,82.00000000,100.00000000,55.00000000,82.00000000,123.00000000,94.00000000,79.00000000,55.00000000,63.00000000,239.00000000,,
244,06073011602,San Diego County,CA,3386,0.39000000,43,US,244,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1365593.00000000,1285.87000000,75.00000000,3739971.00000000,56.00000000,3521.63000000,1495226.00000000,1407.93000000,64.00000000,337848.00000000,393038.00000000,163600.00000000,173512.00000000,694236.00000000,314482.00000000,328469.00000000,207412.00000000,291541.00000000,846115.00000000,97.00000000,113.00000000,47.00000000,50.00000000,200.00000000,90.00000000,94.00000000,60.00000000,84.00000000,243.00000000,,
245,06073011700,San Diego County,CA,7621,0.63000000,44,US,245,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3025714.00000000,1194.99000000,69.00000000,9219511.00000000,58.00000000,3641.20000000,3395428.00000000,1341.01000000,61.00000000,848712.00000000,1108551.00000000,463774.00000000,720565.00000000,1627690.00000000,979310.00000000,809785.00000000,407978.00000000,769981.00000000,1862855.00000000,112.00000000,147.00000000,61.00000000,95.00000000,216.00000000,130.00000000,107.00000000,54.00000000,102.00000000,247.00000000,,
246,06073011801,San Diego County,CA,4062,0.25000000,45,US,246,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1528601.00000000,1415.37000000,82.00000000,4571307.00000000,68.00000000,4232.69000000,1718744.00000000,1591.43000000,72.00000000,383477.00000000,597361.00000000,303446.00000000,323800.00000000,915309.00000000,522271.00000000,348788.00000000,270065.00000000,263183.00000000,1161572.00000000,97.00000000,151.00000000,77.00000000,82.00000000,231.00000000,132.00000000,88.00000000,68.00000000,66.00000000,293.00000000,,
247,06073011802,San Diego County,CA,6989,0.37000000,46,US,247,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2064623.00000000,1128.83000000,65.00000000,6382281.00000000,56.00000000,3489.49000000,2528225.00000000,1382.30000000,63.00000000,435746.00000000,607517.00000000,375580.00000000,295956.00000000,829278.00000000,574788.00000000,406871.00000000,391703.00000000,224739.00000000,1826271.00000000,63.00000000,88.00000000,55.00000000,43.00000000,120.00000000,83.00000000,59.00000000,57.00000000,33.00000000,265.00000000,,
248,06073011902,San Diego County,CA,5927,0.66000000,47,US,248,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2690742.00000000,1779.59000000,103.00000000,8230295.00000000,87.00000000,5443.32000000,3447593.00000000,2280.15000000,103.00000000,602244.00000000,1037770.00000000,629762.00000000,541510.00000000,1532863.00000000,932324.00000000,532104.00000000,436879.00000000,439036.00000000,1419538.00000000,103.00000000,177.00000000,108.00000000,93.00000000,262.00000000,159.00000000,91.00000000,75.00000000,75.00000000,243.00000000,,
249,06073012002,San Diego County,CA,3389,0.22000000,48,US,249,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1224586.00000000,1049.35000000,61.00000000,3955506.00000000,54.00000000,3389.47000000,1310960.00000000,1123.36000000,51.00000000,295264.00000000,481268.00000000,248800.00000000,284812.00000000,773852.00000000,402984.00000000,266180.00000000,173660.00000000,220764.00000000,783572.00000000,88.00000000,144.00000000,74.00000000,85.00000000,231.00000000,120.00000000,80.00000000,52.00000000,66.00000000,234.00000000,,
